"","iteration","b0","b1","b2_0","b2_1","b3","std_a","std_v","std_p","model","bias","paramterization"
"382","182",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00346046404829161",1
"383","183",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","0.00141341239422953",1
"384","184",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.000963342340908601",1
"385","185",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00334209804287228",1
"386","186",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00243818546293509",1
"387","187",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.0026387101919862",1
"388","188",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00389115475828527",1
"389","189",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00464664120370673",1
"390","190",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00155115075670032",1
"391","191",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.000430404194276843",1
"392","192",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00239025691275942",1
"393","193",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","0.00061518269841657",1
"394","194",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00457512850109193",1
"395","195",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.000655885785016186",1
"396","196",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00192441570247894",1
"397","197",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.000950569241003726",1
"398","198",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.000155297294960017",1
"399","199",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","-0.00133005346177077",1
"400","200",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"TWFE","0.000217548118940867",1
"401","1",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00175678250694229",2
"402","2",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00157021260155197",2
"403","3",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000667434662532117",2
"404","4",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.0014886097069756",2
"405","5",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00244834809526682",2
"406","6",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000302636357360426",2
"407","7",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00152337343124662",2
"408","8",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00088602218016387",2
"409","9",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000970437725448992",2
"410","10",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000862876741350653",2
"411","11",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000437166156233936",2
"412","12",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.0047751197263267",2
"413","13",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","3.05590330779773e-05",2
"414","14",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000768220775598698",2
"415","15",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00189862524493619",2
"416","16",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000456115424832211",2
"417","17",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00308996613005074",2
"418","18",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00138954662838622",2
"419","19",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00243577442371374",2
"420","20",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00206932185912973",2
"421","21",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000121552115392918",2
"422","22",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000734298660564021",2
"423","23",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00242206048693741",2
"424","24",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00332073209471684",2
"425","25",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00134971610504654",2
"426","26",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00135563184341866",2
"427","27",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00415303196876097",2
"428","28",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00190680592361898",2
"429","29",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00349289449780337",2
"430","30",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00105790534183623",2
"431","31",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000171382317760949",2
"432","32",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00136661241314069",2
"433","33",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00192381636463191",2
"434","34",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000963655331391125",2
"435","35",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00170993518796852",2
"436","36",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00435610267093556",2
"437","37",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000555433194342909",2
"438","38",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000738028289618392",2
"439","39",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000472232187806126",2
"440","40",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000374068070622031",2
"441","41",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.001683699235942",2
"442","42",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00284054135348598",2
"443","43",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00117114110187621",2
"444","44",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00343497868244554",2
"445","45",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00383801249378473",2
"446","46",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00334167259260577",2
"447","47",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00111204893162749",2
"448","48",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00141119240537416",2
"449","49",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00254883168026593",2
"450","50",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00447850591176625",2
"451","51",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000477566140621949",2
"452","52",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-5.00709818426724e-05",2
"453","53",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000541239738040634",2
"454","54",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00150890404104771",2
"455","55",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00048687852351155",2
"456","56",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00345016750796673",2
"457","57",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000703694660246825",2
"458","58",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000319886455253446",2
"459","59",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00330879210802141",2
"460","60",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00145835427279891",2
"461","61",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000860954436865669",2
"462","62",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000749988340345219",2
"463","63",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.0032200332960647",2
"464","64",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00255816496712321",2
"465","65",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00390566427924538",2
"466","66",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00172099493449158",2
"467","67",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00109158236053546",2
"468","68",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00151006794523808",2
"469","69",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00280859318446609",2
"470","70",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00373314961115365",2
"471","71",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000374495789460015",2
"472","72",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00147566660848605",2
"473","73",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00106054775900605",2
"474","74",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000508660163110153",2
"475","75",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00312543644817308",2
"476","76",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00338259638402579",2
"477","77",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00158208000096969",2
"478","78",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00089825623848328",2
"479","79",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00488804998722937",2
"480","80",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00118924545652529",2
"481","81",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00112127001537465",2
"482","82",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000614720764978234",2
"483","83",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00158278181125619",2
"484","84",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00122366749911513",2
"485","85",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000710616429656702",2
"486","86",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000256316352144886",2
"487","87",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00246997508166101",2
"488","88",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00228840065939469",2
"489","89",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000621698025462797",2
"490","90",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00371269912168193",2
"491","91",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00205325272673779",2
"492","92",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00278002847311238",2
"493","93",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-5.79719400741231e-05",2
"494","94",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00224368204607041",2
"495","95",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00347587830902919",2
"496","96",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00315407044238528",2
"497","97",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00088034743440127",2
"498","98",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00297755918356041",2
"499","99",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00264198214440778",2
"500","100",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00474475713089095",2
"501","101",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000839975346602795",2
"502","102",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00116951746426948",2
"503","103",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00137475353696821",2
"504","104",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00259045596920238",2
"505","105",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00349956501682629",2
"506","106",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00026080303663514",2
"507","107",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00176979833400252",2
"508","108",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.0021448905760096",2
"509","109",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000526297850429271",2
"510","110",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.0025044310654359",2
"511","111",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.0034505098138868",2
"512","112",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00213444383909843",2
"513","113",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00390813915613084",2
"514","114",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.0018817554870694",2
"515","115",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00312559352721167",2
"516","116",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00179396191824573",2
"517","117",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00343285891884616",2
"518","118",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00284964082451511",2
"519","119",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000788953819292147",2
"520","120",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00216066480590584",2
"521","121",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00265015657146183",2
"522","122",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00435975095410115",2
"523","123",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.0014420277747792",2
"524","124",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00328406609840374",2
"525","125",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00180508045850551",2
"526","126",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00211195132059201",2
"527","127",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00127870622430247",2
"528","128",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.0025511160055834",2
"529","129",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","4.85412457988492e-06",2
"530","130",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00131851796201197",2
"531","131",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00128732694998579",2
"532","132",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000939862102059279",2
"533","133",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00247136445258726",2
"534","134",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00224783347003819",2
"535","135",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000943805525557607",2
"536","136",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00135225723874468",2
"537","137",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00306082403763029",2
"538","138",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00224106847982688",2
"539","139",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000923424684544254",2
"540","140",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00118536172883096",2
"541","141",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-6.02290588962717e-05",2
"542","142",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00297881751248095",2
"543","143",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000313050777693075",2
"544","144",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00199281662034022",2
"545","145",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000938914203788463",2
"546","146",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000431376433426115",2
"547","147",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00219567434425997",2
"548","148",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00279600144971312",2
"549","149",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00324611473739878",2
"550","150",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00183346923596315",2
"551","151",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00110381560563904",2
"552","152",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000713160750450949",2
"553","153",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.000438518494349121",2
"554","154",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","0.00196985269861649",2
"555","155",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00297875997358048",2
"556","156",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00147822127789441",2
"557","157",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00370024748983311",2
"558","158",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.000304746514055819",2
"559","159",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"DID","-0.00344183022830693",2
