"","iteration","b0","b1","b2_0","b2_1","b3","std_a","std_v","std_p","model","bias","parameterization"
"69","69",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00242522611669986",1
"70","70",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000913087626967594",1
"71","71",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00403620033508876",1
"72","72",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00147198596886043",1
"73","73",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000947759274624174",1
"74","74",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00452783975580128",1
"75","75",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00195320011101979",1
"76","76",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00112501149833335",1
"77","77",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000336705168500404",1
"78","78",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0031995564850797",1
"79","79",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00062146309967401",1
"80","80",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000513765421448528",1
"81","81",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000399768665421518",1
"82","82",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00289768512082474",1
"83","83",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00381585840861961",1
"84","84",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000614215728340251",1
"85","85",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000584311346769239",1
"86","86",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0027221353474294",1
"87","87",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00104213831362832",1
"88","88",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00270512432353086",1
"89","89",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00235624458500015",1
"90","90",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00365130274157639",1
"91","91",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00504303397662682",1
"92","92",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000298292409360284",1
"93","93",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00420289401613842",1
"94","94",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00335516379964803",1
"95","95",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00300108271506549",1
"96","96",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000487084618980151",1
"97","97",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00203873220620234",1
"98","98",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00110049453545163",1
"99","99",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00154241244467525",1
"100","100",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0022797530243986",1
"101","101",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000509932755915517",1
"102","102",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000446766465190082",1
"103","103",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000179399298574846",1
"104","104",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0057549560546733",1
"105","105",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000545007458634065",1
"106","106",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00473950474213539",1
"107","107",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00605752352077525",1
"108","108",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00276743235002582",1
"109","109",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00061640813542195",1
"110","110",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00236086737962774",1
"111","111",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00196040964734928",1
"112","112",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000457063956484807",1
"113","113",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00237230259210865",1
"114","114",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000664124812079604",1
"115","115",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00135735283898112",1
"116","116",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00175397309778069",1
"117","117",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.0013692791131966",1
"118","118",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00310059733974128",1
"119","119",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00154462010923822",1
"120","120",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0036455888778343",1
"121","121",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00214106298231173",1
"122","122",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00138954775690112",1
"123","123",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000827707014606301",1
"124","124",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00210885791671732",1
"125","125",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000249178353053834",1
"126","126",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00102170647700237",1
"127","127",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00157551248062031",1
"128","128",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00230213096653351",1
"129","129",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00136652775498459",1
"130","130",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000366726861822039",1
"131","131",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000357079894119499",1
"132","132",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000737856342727517",1
"133","133",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00192803679258079",1
"134","134",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00110397518911572",1
"135","135",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000959696610457295",1
"136","136",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00320804170073037",1
"137","137",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00265845969501134",1
"138","138",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00290421875099812",1
"139","139",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00294785339022075",1
"140","140",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00093899442608756",1
"141","141",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00374582227946838",1
"142","142",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-7.52761581970796e-05",1
"143","143",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00159489889084531",1
"144","144",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00114647743882667",1
"145","145",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000194591612347207",1
"146","146",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000499639597627262",1
"147","147",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000825348588226884",1
"148","148",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00356522029541143",1
"149","149",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000386118792954046",1
"150","150",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000891574469787916",1
"151","151",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000432896425939305",1
"152","152",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00156274403596345",1
"153","153",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00246624695299955",1
"154","154",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00108406388674312",1
"155","155",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.0025843983329557",1
"156","156",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000438729824172495",1
"157","157",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00232075399034811",1
"158","158",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00297976683809717",1
"159","159",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000281351995551871",1
"160","160",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00087463477440042",1
"161","161",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00132655746901923",1
"162","162",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00149007087455764",1
"163","163",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000199162430768288",1
"164","164",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000588419133480457",1
"165","165",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000898967044976046",1
"166","166",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000686021085497299",1
"167","167",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00124771103441201",1
"168","168",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00143040898016163",1
"169","169",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00359773586066765",1
"170","170",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00596898202478253",1
"171","171",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000483029941352174",1
"172","172",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","7.23663675853137e-05",1
"173","173",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00278879373629257",1
"174","174",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00215308017978418",1
"175","175",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00209779249585404",1
"176","176",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00254832595490483",1
"177","177",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00251719511596682",1
"178","178",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00304406638924666",1
"179","179",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00270143293357828",1
"180","180",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00252753404971637",1
"181","181",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00313187468578843",1
"182","182",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000752332661168224",1
"183","183",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000726728695372752",1
"184","184",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00316129861692165",1
"185","185",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00237336721830175",1
"186","186",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00169609912360304",1
"187","187",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00165494639963578",1
"188","188",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00245404269186547",1
"189","189",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00202532242251236",1
"190","190",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00359271399428863",1
"191","191",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000719566786898046",1
"192","192",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00078587892621774",1
"193","193",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.00153285317908003",1
"194","194",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","-0.000373011683608079",1
"195","195",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.000245929020737881",1
"196","196",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","0.00130926500197912",1
"197","197",-0.552988817811266,0,-0.0334774644528157,-0.0334774644528157,-0.112838607006291,0.1,0.25,0,"DID","7.6213279464634e-05",1
